id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
142320115,Guzaarish,Guzaarish,2010,1,1,14,4,7,8,3,4,10,2
13320115,Black Snake Moan,Black Snake Moan,2007,1,1,14,4,7,3,6,7,9,2
36920115,Everybodys Fine,Everybody's Fine,2009,1,1,15,4,7,3,5,7,9,2
141830115,Bernie,Bernie,2011,1,1,14,4,3,3,5,4,9,2
144580115,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,2010,1,1,3,4,7,3,5,4,9,2
77700115,Miracle at St. Anna,Miracle at St. Anna,2008,1,5,3,4,7,3,6,7,9,2
74840115,"Martian Child, The",The Martian Child,2007,1,1,3,4,7,3,4,7,9,2
72410115,MacGruber,MacGruber,2010,1,1,12,4,4,3,6,7,9,2
9790115,Barneys Version,Barney's Version,2009,1,2,3,4,7,3,6,5,9,2
99520115,"Rocker, The",The Rocker,2008,1,1,14,4,4,3,5,7,9,2
136810115,Warriors Way The,The Warrior's Way,2010,1,5,14,4,13,3,6,7,9,2
164920115,Flying Monsters 3D,Flying Monsters 3D,2011,1,3,8,4,6,3,3,3,9,2
19120115,Captivity,Captivity,2007,1,1,14,4,8,3,6,7,9,2
23400115,Code Name: The Cleaner,Code Name: The Cleaner,2007,1,1,14,4,4,3,5,7,8,2
29820115,Delta Farce,Delta Farce,2007,1,1,14,4,4,3,5,7,8,2
18350115,Cadillac Records,Cadillac Records,2008,1,2,8,4,7,3,6,7,8,2
18950115,"Cantante, El",El Cantante,2007,1,2,8,4,7,3,6,7,8,2
37330115,Expelled: No Intelligence Allowed,Expelled: No Intelligence Allowed,2008,1,3,8,4,6,3,4,7,8,2
85170115,Nothing Like the Holidays,Nothing Like the Holidays,2008,1,1,14,4,4,3,5,7,8,2
23640115,"Collector, The",The Collector,2009,1,1,14,4,8,3,6,7,8,2
55220115,How She Move,How She Move,2008,1,1,14,4,7,3,5,7,8,2
161750115,Kevin Hart Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,1,3,14,4,5,3,6,4,8,2
146120115,Friends with Kids,Friends with Kids,2011,1,1,14,4,11,3,6,4,8,2
166560115,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2011,1,8,14,4,4,3,6,7,8,2
135000115,Kids in America (2010),Take Me Home Tonight,2010,1,5,14,4,4,3,6,7,8,2
139270115,Inside Job,Inside Job,2010,1,3,8,4,6,3,5,4,8,2
117010115,Things We Lost in the Fire,Things We Lost in the Fire,2007,1,1,14,4,7,3,6,7,8,2
57940115,In the Loop,In the Loop,2009,1,1,12,4,3,3,3,4,8,2
8830115,Bad Lieutenant (2009),Bad Lieutenant: Port of Call New Orleans,2009,1,1,15,4,7,3,6,4,8,2
24290115,"Condemned, The",The Condemned,2007,1,8,14,4,1,3,6,7,7,2
56310115,I Know Who Killed Me,I Know Who Killed Me,2007,1,1,14,4,12,3,6,7,7,2
53480115,"Hoax, The",The Hoax,2007,1,2,8,4,7,3,6,4,7,2
93680115,Pride (2007),Pride,2007,1,2,8,4,7,3,4,7,7,2
17520115,Bug,Bug,2007,1,1,7,4,7,3,6,7,7,2
97280115,Redline,Redline,2007,1,1,14,4,1,3,5,7,7,2
4600115,"American Carol, An",An American Carol,2008,1,4,14,4,4,3,5,7,7,2
112340115,Strange Wilderness,Strange Wilderness,2008,1,1,14,4,4,3,6,7,7,2
137290115,Big Year The,The Big Year,2010,1,1,2,4,4,3,4,7,7,2
164630115,In Darkness,W ciemno?ci,2011,1,2,2,4,7,12,6,4,7,2
135690115,Cedar Rapids,Cedar Rapids,2010,1,1,14,4,4,3,6,4,7,2
93040115,Post Grad,Post Grad,2009,1,1,14,4,4,3,5,7,7,2
22350115,City Island,City Island,2010,1,1,14,4,4,3,5,4,7,2
72120115,Lucky You,Lucky You,2007,1,5,14,4,7,3,5,7,7,2
133800115,Its Kind of a Funny Story,It's Kind of a Funny Story,2010,1,1,3,4,4,3,5,4,7,2
97810115,Rescue Dawn,Rescue Dawn,2007,1,5,8,4,1,3,5,2,7,2
144830115,Surrogate The,The Sessions,2011,1,1,2,4,7,3,6,4,7,2
79090115,Moon,Moon,2009,1,8,14,4,12,3,6,4,7,2
137040115,Apparition The,The Apparition,2011,1,1,14,4,8,3,5,7,7,2
116750115,Then She Found Me,Then She Found Me,2008,1,1,14,4,11,3,6,1,7,2
13820115,Blood and Chocolate,Blood and Chocolate,2007,1,4,3,4,8,3,5,7,7,2
171400115,Searching for Sugar Man,Searching for Sugar Man,2011,1,3,8,4,6,3,3,4,7,2
141680115,Way Back The,The Way Back,2010,1,2,2,4,2,3,5,5,7,2
52650115,"Heure d ete, L",L'heure d'été,2009,1,1,14,4,7,3,3,4,7,2
133100115,Nowhere Boy,Nowhere Boy,2009,1,2,8,4,7,3,6,4,7,2
43930115,Funny Games,Funny Games,2008,1,1,15,4,12,3,6,4,7,2
82090115,Namastey London,Namastey London,2007,1,1,14,4,11,3,3,4,7,2
63050115,Kaminey,Kaminey,2009,1,1,14,4,12,3,3,4,7,2
24640115,"Conte de Noel, Un",Un conte de No&euml;l,2008,1,1,14,4,7,3,3,4,7,2
132100115,Animal Kingdom,Animal Kingdom,2010,1,1,14,4,7,3,6,4,7,2
39350115,Feel the Noise,Feel the Noise,2007,1,1,14,4,7,3,5,7,6,2
90420115,"Perfect Holiday, The",The Perfect Holiday,2007,1,1,14,4,11,3,4,7,6,2
128210115,Whos Your Caddy,Who's Your Caddy?,2007,1,1,14,4,4,3,5,7,6,2
134650115,Waiting for Superman,Waiting for Superman,2010,1,3,8,4,6,3,4,4,6,2
6660115,Aqua Teen Hunger Force: The Movie,Aqua Teen Hunger Force: The Movie,2007,1,8,12,2,4,3,6,7,6,2
136530115,Casa de mi Padre,Casa de mi Padre,2011,1,1,14,4,4,15,6,4,6,2
136900115,Alfred Hitchcock and the Making of Psycho,Alfred Hitchcock and the Making of Psycho,2011,1,2,2,4,7,3,5,4,6,2
145000115,Caves of Forgotten Dreams,Cave of Forgotten Dreams,2010,1,3,8,4,6,3,1,4,6,2
23650115,College,College,2008,1,1,14,4,4,3,6,7,6,2
88780115,P2,P2,2007,1,1,14,4,8,3,6,7,6,2
147570115,Way The,The Way,2010,1,1,14,4,7,3,5,4,6,2
131220115,Young at Heart,Young @ Heart,2008,1,3,8,4,6,3,4,4,6,2
39320115,"Feast of Love, The",The Feast of Love,2007,1,1,3,4,7,3,6,7,6,2
103810115,"September Issue, The",The September Issue,2009,1,3,8,4,6,3,5,4,6,2
17120115,"Brothers Bloom, The",The Brothers Bloom,2009,1,1,14,4,3,3,5,4,6,2
119950115,Transsiberian,Transsiberian,2008,1,1,14,4,12,3,6,1,6,2
135350115,"illusionniste, L",L'illusionniste,2010,1,5,14,3,2,5,4,4,6,2
141280115,Rabbit Hole,Rabbit Hole,2010,1,1,7,4,7,3,5,4,6,2
50920115,Harry Brown,Harry Brown,2009,1,1,14,4,12,3,6,4,6,2
23340115,Coco Chanel and Igor Stravinsky,Coco Chanel and Igor Stravinsky,2009,1,2,3,4,7,3,6,4,6,2
138200115,Dylan Dog Dead of Night,Dylan Dog: Dead of Night,2010,1,4,1,4,8,3,5,7,6,2
21270115,"Children of Huang Shi, The",The Children of Huang Shi,2008,1,2,8,4,7,3,6,4,6,2
148760115,Haevnen,Haevnen,2010,1,1,14,4,7,2,6,4,6,2
89460115,"Paris, je t aime","Paris, je t'aime",2007,1,1,14,4,7,3,6,4,5,1
49950115,Hamlet 2,Hamlet 2,2008,1,1,14,4,4,3,6,4,5,1
165180115,October Baby,October Baby,2011,1,1,14,4,7,3,5,4,5,2
162600115,Learning to Fly,Won't Back Down,2011,1,1,14,4,7,3,4,7,5,2
70540115,"Lookout, The",The Lookout,2007,1,1,14,4,7,3,6,4,5,1
8070115,Away From Her,Away From Her,2007,1,1,3,4,7,3,5,4,5,1
115240115,Talk to Me (2007),Talk to Me,2007,1,2,8,4,7,3,6,2,5,1
63680115,Kickin It Old Skool,Kickin It Old Skool,2007,1,1,14,4,4,3,5,7,5,1
141230115,Promised Land (2011),Promised Land,2011,1,5,14,4,7,3,6,5,5,2
134790115,I am Love,I am Love,2010,1,5,14,4,7,3,3,4,5,2
40940115,Flash of Genius,Flash of Genius,2008,1,2,8,4,7,3,5,7,5,1
77970115,Miss March,Miss March,2009,1,1,14,4,4,3,6,7,5,1
7640115,Atlas Shrugged,Atlas Shrugged: Part 1,2011,1,8,3,4,7,3,5,4,5,1
41670115,"Food, Inc.","Food, Inc.",2009,1,3,8,4,6,3,4,4,5,1
65700115,Ladron que roba a ladron,Ladron que roba a ladron,2007,1,1,14,4,1,3,5,7,5,2
137770115,Company Men The,The Company Men,2010,1,1,14,4,7,3,6,4,5,1
20740115,Charlie Bartlett,Charlie Bartlett,2008,1,1,14,4,4,3,6,7,5,2
48540115,Greenberg,Greenberg,2010,1,1,14,4,11,3,6,4,5,2
92100115,Please Give,Please Give,2009,1,1,14,4,9,3,6,4,5,1
100690115,"Runaways, The",The Runaways,2009,1,2,8,4,7,3,6,4,5,2
73740115,Man on Wire,Man on Wire,2008,1,3,8,4,6,3,5,2,5,2
43670115,Frozen River,Frozen River,2008,1,1,14,4,7,3,6,1,5,2
106670115,Sin Nombre,Sin Nombre,2009,1,1,14,4,12,3,6,4,5,2
99810115,Roman de Gare,Roman de Gare,2008,1,1,14,4,7,3,6,1,5,1
158320115,gamin au velo Le,Le gamin au vélo,2011,1,1,14,4,7,5,5,4,5,2
148430115,Copie conforme,Copie conforme,2010,1,1,14,4,7,5,3,4,5,2
41040115,Flawless (2007),Flawless,2008,1,5,14,4,7,3,5,4,5,2
79510115,Mother and Child,Mother and Child,2009,1,1,14,4,9,3,6,4,5,2
149450115,Attack the Block,Attack the Block,2011,1,4,14,4,1,3,6,4,5,2
128730115,"Wildest Dream, The",The Wildest Dream,2009,1,3,8,4,6,3,4,4,5,2
26200115,Crossing Over,Crossing Over,2009,1,1,14,4,7,3,6,4,5,1
89670115,Passchendaele,Passchendaele,2008,1,5,14,4,7,3,3,4,4,1
129470115,Witless Protection,Witless Protection,2008,1,1,14,4,4,3,5,7,4,1
15450115,Bottle Shock,Bottle Shock,2008,1,2,8,4,7,3,5,4,4,1
47150115,Good Hair,Good Hair,2009,1,3,8,4,6,3,5,4,4,1
159360115,Seven Days In Utopia,Seven Days In Utopia,2011,1,1,3,4,7,3,1,4,4,1
108480115,Solitary Man,Solitary Man,2009,1,1,14,4,7,3,6,4,4,1
84320115,Nitro,Nitro,2007,1,1,14,4,1,3,3,4,4,1
143080115,Jeff Who Lives at Home,"Jeff, Who Lives at Home",2010,1,1,14,4,4,3,6,4,4,1
142240115,Goon,Goon,2010,1,1,2,4,4,3,6,4,4,1
60560115,"Jane Austen Book Club, The",The Jane Austen Book Club,2007,1,1,14,4,7,3,5,4,4,1
154700115,Buck,Buck,2010,1,3,8,4,6,3,4,4,4,1
147050115,Shame,Shame,2011,1,1,14,4,7,3,2,4,4,1
26400115,Cruising Bar 2,Cruising Bar 2,2008,2,1,14,4,4,3,3,7,4,1
118630115,To Save a Life,To Save a Life,2009,1,1,14,4,7,3,5,4,4,1
140190115,Cold Light of Day The,The Cold Light of Day,2011,1,1,14,4,12,3,5,7,4,1
149520115,Don 2,Don 2,2011,2,1,14,4,1,8,3,4,4,1
37120115,"Ex, The",The Ex,2007,1,1,14,4,11,3,5,7,4,1
149690115,Pina,Pina,2011,1,3,8,4,6,6,4,4,4,1
139430115,Like Crazy,Like Crazy,2011,1,1,14,4,7,3,5,4,4,1
114680115,"Synecdoche, New York","Synecdoche, New York",2008,1,1,14,4,7,3,6,4,4,1
21630115,Choke,Choke,2008,1,1,3,4,4,3,6,4,4,1
156560115,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,1,1,14,4,12,3,6,4,4,1
156420115,Carnage,Carnage,2011,1,1,7,4,7,3,6,4,4,1
136780115,Stone,Stone,2010,1,1,14,4,7,3,6,4,4,1
61810115,"Joneses, The",The Joneses,2009,1,1,14,4,9,3,6,4,4,1
16430115,Brick Lane,Brick Lane,2008,1,5,3,4,7,3,5,1,4,1
90400115,"Perfect Game, The",The Perfect Game,2009,1,2,8,4,7,3,4,4,4,1
144900115,There Be Dragons,There Be Dragons,2011,1,2,8,4,7,3,5,4,4,1
122100115,"Ultimate Gift, The",The Ultimate Gift,2007,1,1,3,4,7,3,4,7,3,1
98020115,Resurrecting the Champ,Resurrecting the Champ,2007,1,1,14,4,7,3,5,7,3,1
57190115,Illegal Tender,Illegal Tender,2007,1,1,14,4,12,3,6,7,3,1
159090115,Bully Project The,Bully,2011,1,3,8,4,6,3,5,4,3,1
163120115,Starbuck,Starbuck,2011,1,1,14,4,4,3,6,4,3,1
47760115,Gracie,Gracie,2007,1,2,8,4,7,3,5,7,3,1
165890115,Monsieur Lazhar,Monsieur Lazhar,2011,1,1,7,4,7,5,5,4,3,1
139220115,Hysteria,Hysteria,2011,1,5,14,4,11,3,6,4,3,1
132510115,Exit Through the Gift Shop,Exit Through the Gift Shop,2010,1,3,8,4,6,3,3,4,3,1
136540115,Catfish,Catfish,2010,1,3,8,4,6,3,5,4,3,1
72320115,"Ma Fille, Mon Ange","Ma Fille, Mon Ange",2007,1,1,14,4,12,3,3,4,3,1
160090115,sens de l humour Le,Le sens de l'humour,2011,1,1,14,4,4,5,3,4,3,1
119740115,Trailer Park Boys: Countdown to Liquor Day,Trailer Park Boys: Countdown to Liquor Day,2009,2,1,12,4,4,3,6,7,3,1
136550115,Celeste and Jesse Forever,Celeste and Jesse Forever,2011,1,1,14,4,11,3,6,4,3,1
138260115,From Prada to Nada,From Prada to Nada,2011,1,1,3,4,11,3,5,4,3,1
140100115,Albert Nobbs,Albert Nobbs,2011,1,5,3,4,7,3,6,4,3,1
132790115,Joan Rivers: A Piece of Work,Joan Rivers: A Piece of Work,2010,1,3,14,4,6,3,6,4,3,1
21110115,Cheri,Cheri,2009,1,5,3,4,7,3,6,4,3,1
68210115,Letters to God,Letters to God,2009,1,1,14,4,7,3,4,4,3,1
8340115,Babine,Babine,2008,1,4,14,4,7,3,3,7,3,1
142010115,Everything Must Go,Everything Must Go,2010,1,1,3,4,7,3,4,4,3,1
81560115,My One and Only,My One and Only,2009,1,5,14,4,4,3,5,4,3,1
164930115,Girl in Progress,Girl in Progress,2011,1,1,14,4,7,3,6,4,3,1
142390115,N Secure,N-Secure,2010,1,1,14,4,12,3,6,4,3,1
97270115,Redbelt,Redbelt,2008,1,1,14,4,1,3,6,1,3,1
165370115,Jiro Dreams of Sushi,Jiro Dreams of Sushi,2011,1,3,8,4,6,10,4,4,3,1
15360115,Born to Be a Star,Bucky Larson: Born to Be a Star,2010,1,1,14,4,4,3,6,7,3,1
38120115,"Fall, The",The Fall,2008,1,4,15,4,2,3,6,1,3,1
2070115,Adam,Adam,2009,1,1,14,4,7,3,5,4,3,1
125110115,"Wackness, The",The Wackness,2008,1,5,14,4,4,3,6,1,3,1
149430115,Trip The (2011),The Trip,2011,1,1,14,4,4,3,3,4,3,1
36840115,Every Little Step,Every Little Step,2009,1,3,8,4,6,3,5,4,3,1
154580115,Take Shelter,Take Shelter,2011,1,4,14,4,7,3,6,4,3,1
150310115,doppia ora La,La doppia ora,2009,1,1,14,4,12,9,3,4,3,1
121940115,U Me Aur Hum,U Me Aur Hum,2008,1,1,14,4,7,3,3,4,3,1
105530115,Shoot on Sight,Shoot on Sight,2008,1,1,14,4,7,3,6,4,3,1
131110115,You Kill Me,You Kill Me,2007,1,1,14,4,3,3,6,7,2,1
32810115,"Doublure, La",La doublure,2007,1,1,14,4,4,3,5,1,2,1
142260115,Grace Card The,The Grace Card,2010,1,1,3,4,7,3,5,4,2,1
49360115,Guru (2007),Guru,2007,1,1,14,4,7,3,3,4,2,1
135080115,"Twilight Saga: Twilight New Moon Combo, The",The Twilight Saga: Twilight/New Moon Combo,2009,1,4,3,4,9,3,3,6,2,1
166260115,Gerhard Richter Painting,Gerhard Richter Painting,2011,1,3,8,4,6,6,3,4,2,1
39160115,Fauteils d orchestre,Fauteils d'orchestre,2007,1,1,14,4,4,3,5,4,2,1
74530115,Margot at the Wedding,Margot at the Wedding,2007,1,1,14,4,7,3,6,4,2,1
59620115,Is Anybody There,Is Anybody There?,2009,1,1,14,4,7,3,5,4,2,1
101360115,Salaam-e-Ishq (A Tribute to Love),Salaam-e-Ishq (A Tribute to Love),2007,1,1,14,4,11,3,3,4,2,1
27650115,Dans une galaxie pres de chez vous 2,Dans une galaxie pres de chez vous 2,2008,2,8,14,4,4,3,3,7,2,1
52350115,Henry Poole Is Here,Henry Poole Is Here,2008,1,1,14,4,4,3,4,4,2,1
164620115,Hearat Shulayim,He'arat Shulayim,2011,1,1,14,4,7,7,4,4,2,1
159270115,Mighty Macs The,The Mighty Macs,2009,1,2,8,4,7,3,1,7,2,1
123670115,Valentino: The Last Emperor,Valentino: The Last Emperor,2009,1,3,8,4,6,3,5,4,2,1
159480115,Gerry (2011),Gerry,2011,1,2,8,4,7,3,3,4,2,1
162820115,Bodyguard,Bodyguard,2011,1,1,15,4,1,8,3,4,2,1
115120115,Talento de Barrio,Talento de Barrio,2008,1,1,14,4,7,3,6,4,2,1
20960115,"Che, Part 1: The Argentine","Che, Part 1: The Argentine",2009,1,3,8,4,7,3,3,4,2,1
130700115,Year of the Dog,Year of the Dog,2007,1,1,14,4,7,3,5,4,2,1
159060115,Better Life A,A Better Life,2011,1,1,14,4,7,3,3,4,2,1
41220115,Flipped,Flipped,2010,1,5,3,4,11,3,4,4,2,1
34870115,Efter brylluppet,Efter brylluppet,2007,1,1,14,4,7,3,6,4,2,1
32150115,"Doights croches, Les",Les doigts croches,2009,1,1,14,4,4,3,3,7,2,1
145930115,We need to Talk About Kevin,We need to Talk About Kevin,2010,1,1,3,4,7,3,6,4,2,1
10140115,Battle for Terra,Battle for Terra,2009,1,8,9,2,2,3,4,7,2,1
168860115,2012 Oscar Shorts,2012 Oscar Shorts,2011,2,7,13,5,9,3,3,4,2,1
59850115,It Might Get Loud,It Might Get Loud,2009,1,3,8,4,6,3,4,4,2,1
2800115,"Age des Tenebres, L",L'âge des ténèbres,2007,1,1,14,4,4,3,3,7,2,1
74760115,Married Life,Married Life,2008,1,5,3,4,7,3,5,1,2,1
29410115,"Dede, a travers les brumes","Dédé, à travers les brumes",2009,1,1,14,4,7,5,3,4,2,1
135190115,Cairo Time,Cairo Time,2010,1,1,14,4,7,3,4,4,2,1
164030115,Your Sister s Sister,Your Sister's Sister,2011,1,1,14,4,7,3,6,4,2,1
147260115,I Am (2010),I Am,2010,1,3,8,4,6,3,3,4,2,1
165060115,Cafe de flore,Cafe de flore,2011,1,1,14,4,7,5,3,4,2,1
150080115,Bill Cunningham New York,Bill Cunningham New York,2011,1,3,8,4,6,3,3,4,2,1
140620115,Homework (2011),The Art of Getting By,2011,1,1,14,4,11,3,5,4,2,1
156190115,Devils Double The,The Devil's Double,2011,1,2,8,4,7,3,6,4,2,1
154240115,Another Earth,Another Earth,2011,1,8,14,4,7,3,5,4,2,1
127140115,What Just Happened,What Just Happened,2008,1,1,3,4,4,3,6,4,2,1
5620115,And When Did You Last See Your Father,And When Did You Last See Your Father?,2008,1,2,3,4,7,3,5,4,2,1
166170115,Desi Boyz,Desi Boyz,2011,1,1,14,4,4,8,3,4,2,1
143940115,Casino Jack,Casino Jack,2010,1,5,8,4,12,3,6,4,2,1
84390115,No End In Sight,No End In Sight,2007,1,3,8,4,6,3,3,1,1,1
56290115,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,2009,1,1,3,4,4,3,6,2,1,1
92650115,Polytechnique,Polytechnique,2009,1,2,8,4,7,3,3,7,1,1
165050115,Breakaway,Breakaway,2011,1,1,14,4,4,3,5,4,1,1
35030115,Eklavya - The Royal Guard,Eklavya - The Royal Guard,2007,1,5,14,4,1,3,3,4,1,1
130410115,X Games 3D: The Movie,X Games 3D: The Movie,2009,1,3,8,4,6,3,4,4,1,1
1630115,"Abandoned, The",The Abandoned,2007,1,1,14,4,8,3,6,4,1,1
107690115,Slow Burn,Slow Burn,2007,1,1,14,4,12,3,6,7,1,1
103400115,"Secrets of Jonathan Sperry, The",The Secrets of Jonathan Sperry,2009,1,5,14,4,7,3,4,4,1,1
159320115,Salvando al Soldado Perez,Salvando al Soldado Perez,2011,1,1,14,4,1,15,5,4,1,1
47030115,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008,1,3,8,4,6,3,6,4,1,1
142330115,Late Quartet A,A Late Quartet,2010,1,1,14,4,7,3,6,4,1,1
149940115,2011 Oscar Shorts,2011 Oscar Shorts,2010,2,7,13,5,9,3,3,4,1,1
89120115,Paper Heart,Paper Heart,2009,1,1,14,4,4,3,5,4,1,1
154900115,No Eres Tu Soy Yo,"No Eres Tu, Soy Yo",2010,1,1,15,4,11,15,5,4,1,1
133270115,Restrepo,Restrepo,2010,1,3,8,4,6,3,6,4,1,1
40080115,"Final Season, The",The Final Season,2007,1,2,8,4,7,3,4,7,1,1
58040115,In the Shadow of the Moon,In the Shadow of the Moon,2007,1,3,8,4,6,3,4,1,1,1
143210115,Killer Joe,Killer Joe,2011,1,1,7,4,3,3,6,4,1,1
106420115,Silk,Silk,2007,1,5,3,4,7,3,6,4,1,1
145450115,Take This Waltz,Take This Waltz,2010,1,1,14,4,7,3,6,4,1,1
75680115,Me and Orson Welles,Me and Orson Welles,2009,1,5,3,4,7,3,5,4,1,1
85520115,Nuovomondo,Nuovomondo,2007,1,5,14,4,7,3,5,1,1,1
156140115,Beats Rhymes and Life The Travels of a Tribe Called Quest,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest",2011,1,3,8,4,6,3,6,4,1,1
152310115,Hodejegeme,Hodejegeme,2011,1,1,3,4,12,11,6,4,1,1
131020115,"Yoo-Hoo, Mrs. Goldberg","Yoo-Hoo, Mrs. Goldberg",2009,1,3,8,4,6,3,3,4,1,1
154830115,Kill the Irishman,Kill the Irishman,2010,1,5,2,4,7,3,6,4,1,1
72350115,Ma Tante Aline,Ma Tante Aline,2007,1,1,14,4,4,3,3,4,1,1
107270115,Skinwalkers,Skinwalkers,2007,1,4,14,4,8,3,5,7,1,1
117510115,Thr3e,Thr3e,2007,1,1,3,4,12,3,5,4,1,1
47700115,Goyas Ghosts,Goya's Ghosts,2007,1,2,8,4,7,3,6,4,1,1
76690115,"Messenger, The",The Messenger,2009,1,1,14,4,7,3,6,4,1,1
10970115,Before the Rains,Before the Rains,2008,1,5,15,4,7,3,5,4,1,1
113140115,Sugar,Sugar,2009,1,1,14,4,7,3,6,4,1,1
160110115,Sholem Aleichem Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,2011,1,3,8,4,6,3,3,4,1,1
145810115,Deep Blue Sea The,The Deep Blue Sea,2011,1,1,7,4,7,3,6,4,1,1
146670115,Whistleblower The,The Whistleblower,2010,1,2,8,4,7,3,6,4,1,1
1220115,"5150, Rue des Ormes","5150, Rue des Ormes",2009,1,1,14,4,9,3,3,7,1,1
148590115,Heart Specialist The,The Heart Specialist,2010,1,1,14,4,11,3,6,4,1,1
156030115,Page One,Page One: Inside the New York Times,2011,1,3,8,4,6,3,6,4,1,1
103800115,September Dawn,September Dawn,2007,1,2,8,4,7,3,6,7,1,1
134500115,"Oogieloves in the BIG Balloon Adventure, The",The Oogieloves in the BIG Balloon Adventure,2010,1,6,14,4,2,3,1,4,1,1
144410115,Red State,Red State,2011,1,1,14,4,8,3,6,4,1,1
133000115,"Mission, La",La Mission,2009,1,1,14,4,6,3,6,4,1,1
630115,2010 Oscar Shorts,2010 Oscar Shorts,2009,2,7,13,5,9,3,3,4,1,1
133360115,"sept jours du talion, Les",Les sept jours du talion,2010,1,1,14,4,6,3,3,7,1,1
146890115,Damsels in Distress,Damsels in Distress,2010,1,1,14,4,3,3,5,4,1,1
